target,age,balance,day,duration,campaign,pdays,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,in_default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,day_bin_late,day_bin_mid,age_bin_36-55,age_bin_55-65,age_bin_65+,age_bin_<25,Probability
1999,1.5942674779509698,-0.509187240872038,-0.07459776218203233,3.744112427376016,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
25746,-0.7446408674883827,-0.24314170794316978,0.7665575115500015,0.508618999385075,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25745,1.781380145586118,3.066011878231647,0.7665575115500015,-0.27736171543347904,-0.5758600587678058,1.3875058194807284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27141,-0.9317535351235309,-0.9042931599876766,-1.1560831141232186,1.8363922457775839,-0.5758600587678058,0.4246859436797146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25743,2.1556054808564142,-0.41409011420810216,0.6463924724454252,0.3979712288523659,-0.23620280459179016,2.4080948878298027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27699,-0.3704155322180862,2.201080869050135,0.16573231602712019,0.3750785866731848,-0.23620280459179016,1.3875058194807284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
20495,-0.9317535351235309,-1.0209003510160741,-1.3964131923323713,-0.2392073118015104,-0.5758600587678058,0.45357053995374497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8468,0.09736613686978425,-0.2216316435787081,-0.19476280128660858,0.73372998081369,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
20497,1.4071548103158216,1.4787955498645267,-1.3964131923323713,-0.07132793582084837,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25739,2.5298308161267107,0.4712188506871106,0.6463924724454252,6.86514264447105,-0.23620280459179016,2.0518515337834278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
27147,3.558950488120026,-0.44805337373093646,-0.7955879968094899,0.676498375365737,0.7827689579362564,1.3297366269326674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25738,1.687823811768544,1.185579409317391,0.6463924724454252,0.7795152651720524,-0.5758600587678058,1.368249421964708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25737,-0.8381972013059568,-1.0141076991115072,0.6463924724454252,0.22627641250850705,-0.5758600587678058,1.3971340182387384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20498,0.4715914721400806,0.474615176639394,-1.3964131923323713,0.36744770594679105,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27146,2.810499817579433,1.1742583228097796,-0.7955879968094899,0.4094175499419565,-0.23620280459179016,2.3792102915557725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14207,1.1264858088630993,1.4063405962158135,0.16573231602712019,3.1603500518068954,-0.23620280459179016,1.0216342666763432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
25744,0.7522604735928029,-0.13785560342238362,0.6463924724454252,0.4666491553899095,1.4620834662882878,0.8386984902741506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
14198,0.09736613686978425,-0.8510840534019029,0.16573231602712019,0.12325952270219172,-0.23620280459179016,0.6268781175979274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
25774,-0.6510845336708085,1.736916322238067,1.6077127852820352,1.1114585767701795,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13146,1.5007111441333958,2.8203443010164793,1.1270526288637304,1.3861702829203537,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
20484,-1.118866202758679,0.9365155061499398,-1.3964131923323713,0.4857263572058938,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25771,-1.0253098689411049,-0.12540240826401106,1.6077127852820352,0.7108373386345088,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25770,-0.5575281998532344,-0.05521167191682027,1.6077127852820352,4.224857913138821,0.10345444958422538,1.5896979933989412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14484,-0.27685919840051215,2.4988254442003153,0.28589735513169645,1.2030291454869042,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
25769,-1.6802042056641235,-0.17747940619902358,1.6077127852820352,0.12707496306538857,-0.5758600587678058,1.2719674343846066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
25768,-0.8381972013059568,-0.12766662556553335,1.6077127852820352,0.6536057331865558,-0.5758600587678058,1.4741596083028194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25766,-1.960873207116846,-0.30767190103655484,1.6077127852820352,0.0812896787070262,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20486,1.0329294750455253,0.3727253980708913,-1.3964131923323713,0.1881220088765384,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20491,-0.08974653076536394,0.7010369067916223,-1.3964131923323713,0.49335723793228753,-0.23620280459179016,0.45357053995374497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25763,-1.212422536576253,0.9206659850392839,1.487547746177459,4.6140328301849,-0.5758600587678058,0.9542368753702721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8249,-0.3704155322180862,-1.0095792645084627,-0.6754229577049137,0.7528071826296743,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8950,-0.7446408674883827,-0.41409011420810216,0.28589735513169645,2.6910508871336813,-0.5758600587678058,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25761,-1.3059788703938273,0.36253642021404103,1.487547746177459,2.141627474833333,-0.5758600587678058,1.435646813270779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25760,0.19092247068735835,2.8203443010164793,1.487547746177459,-0.2163146696223292,-0.23620280459179016,1.4645314095448094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
20488,-1.3059788703938273,0.47235095933787175,-1.3964131923323713,-0.5062881372252909,-0.5758600587678058,0.45357053995374497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25758,2.716943483761859,-0.22502796953099152,1.487547746177459,0.649790292823359,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
19022,-1.3995352042114013,-0.3201250961949274,-0.07459776218203233,1.3213077967460072,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27142,1.9684928132212662,0.9421760494037456,-1.1560831141232186,-0.0675124954576515,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8258,-1.118866202758679,-0.6167375626943465,-0.6754229577049137,3.1832426939860765,0.10345444958422538,-0.4322237457831878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25755,-0.7446408674883827,0.8844385082149273,1.487547746177459,-0.04843529364166718,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25754,-0.8381972013059568,-0.45711024293702557,1.006887589759154,0.0393198347118607,-0.5758600587678058,1.5319288008508802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25764,0.28447880450493246,1.921450032312133,1.487547746177459,2.4048928598939163,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27654,2.1556054808564142,1.1685977795559739,-0.7955879968094899,0.2415381739612945,-0.5758600587678058,0.49208333498578555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20431,-1.0253098689411049,-0.29521870587818233,1.7278778243866115,0.12707496306538857,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25878,-0.4639718660356603,-0.932595876256705,1.1270526288637304,-0.029358091825682858,-0.5758600587678058,0.4246859436797146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
25877,2.0620491470388402,-0.6257944319004357,1.1270526288637304,0.6116358891913903,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25876,2.0620491470388402,1.912393163106044,1.1270526288637304,-0.22013010998552607,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
20432,-1.0253098689411049,-0.2838976193705709,1.7278778243866115,2.2827987682716167,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13904,-0.3704155322180862,1.0644437836859488,1.3673827070728828,0.4323101921211377,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
14497,0.845816807410377,-0.4356001785725639,0.28589735513169645,0.6574211735497527,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
27170,-1.5866478718465495,1.016895220353981,-0.5552579186003374,4.198149830596442,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8912,-0.08974653076536394,2.231647802620686,0.28589735513169645,1.3747239618307632,0.10345444958422538,-0.4322237457831878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
25873,-1.3059788703938273,2.0697562655618427,1.1270526288637304,-0.08658969727363582,-0.5758600587678058,2.475492279135874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19037,-0.7446408674883827,1.297658165742744,-0.07459776218203233,2.3209531719035854,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20435,0.7522604735928029,0.22555127347194287,1.7278778243866115,0.5238807608378625,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8914,0.4715914721400806,1.1969004958250025,0.28589735513169645,3.1221956481749267,-0.23620280459179016,-0.4322237457831878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
25869,-0.18330286458293804,0.8776458563103605,1.1270526288637304,-0.5101035775884878,-0.23620280459179016,0.5113397325018058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13885,0.28447880450493246,0.7383964922667401,0.526227433340849,1.7371907963344653,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13201,-0.27685919840051215,0.4938610237023334,1.1270526288637304,0.6192667699177841,0.44311170376024095,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
25867,3.2782814866673036,2.223723042065358,1.1270526288637304,-0.2582845136174947,-0.5758600587678058,0.49208333498578555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20437,-0.9317535351235309,0.6704699732210715,1.7278778243866115,0.24535361432449138,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7403,1.3135984764982476,0.44518035171960435,0.8867225506545777,1.4968180534530628,0.44311170376024095,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13903,1.5942674779509698,1.041801610670726,1.2472176679683065,-0.1323749816319982,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27168,1.874936479403692,0.9353833974991786,-0.6754229577049137,0.9817336044214862,-0.5758600587678058,1.3201084281746573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
27167,-1.118866202758679,-0.6371155184080471,-0.6754229577049137,0.20719921069252273,-0.23620280459179016,4.564811409624074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25862,2.3427181484915627,-0.932595876256705,0.28589735513169645,0.34455506376760986,-0.5758600587678058,1.4549032107867992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8478,0.19092247068735835,-0.28163340206904863,-0.19476280128660858,1.3594622003779757,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
27174,-1.0253098689411049,0.8516073573428542,-0.5552579186003374,-0.11329777981601387,-0.5758600587678058,3.7464145151932122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27659,-1.118866202758679,-0.6371155184080471,-0.7955879968094899,-0.20868378889593547,-0.23620280459179016,0.45357053995374497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1841,-0.7446408674883827,-0.6156054540435854,-0.19476280128660858,1.8134996035984026,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25901,2.997612485214581,-0.8465556187988583,1.487547746177459,0.5200653204746656,0.10345444958422538,-0.4322237457831878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
20418,-1.4930915380289753,0.658016778062699,1.7278778243866115,1.5311570167218347,-0.23620280459179016,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27173,2.716943483761859,-0.7956107295146069,-0.5552579186003374,1.409062925099535,-0.5758600587678058,2.542889670441945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
27122,0.003809803052210159,0.07384871426994988,-1.276248153227795,1.805868722872009,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25898,0.28447880450493246,1.9803196821517124,1.3673827070728828,1.6723283101601185,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
20420,0.19092247068735835,-0.28502972802133203,1.7278778243866115,0.8596395127991865,-0.5758600587678058,-0.4322237457831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
25896,-1.960873207116846,-0.2238958608802304,1.3673827070728828,-0.25446907325429785,0.10345444958422538,1.5223006020928702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
20421,0.4715914721400806,-0.3710699854791788,1.7278778243866115,2.6986817678600747,-0.5758600587678058,0.41505774492170444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27655,2.0620491470388402,3.0694082041839303,-0.7955879968094899,0.1461521648813729,-0.5758600587678058,3.9678630866274456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27172,2.2491618146739887,1.4765313325630045,-0.5552579186003374,0.6192667699177841,-0.5758600587678058,1.3393648256906776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
